4	5354114	5355733	ctg000004	13322321	13323882	
4	5359834	5384046	ctg000004	1338549	1361840	
4	5384043	5386556	ctg000004	1361934	1364396	
4	5385547	5389897	ctg000004	1364011	1368287	
4	5389894	5391719	ctg000004	1368493	1370258	
4	5392318	5392720	ctg000004	1370246	1370631	
4	5396210	5396358	ctg000004	1370654	1370802	
4	5396708	5409809	ctg000004	1370807	1383412	
4	5404322	5404773	ctg000004	1361918	1362360	
4	5405742	5405981	ctg000004	1368154	1368387	
4	5409826	5413787	ctg000004	1383061	1386864	
4	5413691	5413914	ctg000004	1393373	1393593	
4	5413783	5414345	ctg000004	1391911	1392453	
4	5414061	5414567	ctg000004	1393596	1394030	
4	5414557	5414743	ctg000004	1396693	1396874	
4	5416928	5420459	ctg000004	1397014	1400381	
4	5419049	5422211	ctg000004	1419925	1423065	
4	5419935	5420459	ctg000004	1433982	1434492	
4	5419935	5420459	ctg000004	1442341	1442846	
4	5421278	5422340	ctg000004	1401140	1402243	
4	5421862	5422273	ctg000004	1434701	1435114	
4	5421862	5422273	ctg000004	1443054	1443468	
4	5422625	5423202	ctg000004	2237915	2238456	
4	5422657	5423324	ctg000004	1436720	1437355	
4	5422657	5423324	ctg000004	1445065	1445712	
4	5422659	5423324	ctg000004	1202961	1202316	red
4	5423433	5428270	ctg000004	1437588	1442285	
4	5423451	5425846	ctg000004	1445949	1448296	
4	5423688	5428270	ctg000004	1429522	1433930	
4	5423902	5424920	ctg000004	1414361	1415354	
4	5424217	5425075	ctg000004	1456030	1456833	
4	5425084	5429502	ctg000004	1415368	1419782	
4	5425171	5430180	ctg000004	1456836	1461709	
4	5430181	5433197	ctg000004	1464600	1467557	
4	5433394	5449223	ctg000004	1468062	1483412	
4	5449462	5450990	ctg000004	1484522	1486019	
4	5450993	5458611	ctg000004	1487056	1494443	
4	5458609	5470923	ctg000004	1494642	1506671	
4	5471385	5472405	ctg000004	5568521	5569466	
4	5472390	5517286	ctg000004	1506654	1550085	
4	5474985	5476389	ctg000004	2880670	2882119	
4	5517820	5518727	ctg000004	3414116	3414986	
4	5517822	5518731	ctg000004	1815889	1816751	
4	5519772	5528955	ctg000004	1550084	1558975	
4	5529516	5567880	ctg000004	1559221	1596454	
4	5539982	5541392	ctg000004	4010808	4009443	red
4	5545802	5546454	ctg000004	1836210	1835575	red
4	5545846	5546455	ctg000004	1834192	1833604	red
4	5568246	5568491	ctg000004	1596645	1596888	
4	5568448	5569199	ctg000004	1596684	1597491	
4	5570792	5571549	ctg000004	2133725	2134455	
4	5573133	5581566	ctg000004	1597488	1605611	
4	5574322	5575209	ctg000004	2135508	2136381	
4	5586564	5604461	ctg000004	1605607	1622950	
4	5604459	5605316	ctg000004	12399269	12398447	red
4	5606175	5611215	ctg000004	1622955	1627853	
4	5614071	5614392	ctg000004	1630016	1630349	
4	5614387	5664086	ctg000004	1630723	1678949	
4	5642441	5643404	ctg000004	8110821	8111756	
4	5669540	5673240	ctg000004	1686235	1689848	
4	5673733	5676289	ctg000004	1689847	1692351	
4	5676555	5681774	ctg000004	1692401	1697400	
4	5679537	5679936	ctg000004	3658674	3658287	red
4	5682693	5683901	ctg000004	1697392	1698572	
4	5691828	5697585	ctg000004	5596557	5590978	red
4	5697848	5700072	ctg000004	1698563	1700723	
4	5700072	5706741	ctg000004	1702581	1709066	
4	5702109	5702329	ctg000004	2739746	2739535	red
4	5707163	5714372	ctg000004	1709534	1716658	
4	5714629	5716576	ctg000004	1716656	1718548	
4	5716579	5718342	ctg000004	1719623	1721332	
4	5718611	5727819	ctg000004	1721327	1730168	
4	5728252	5742337	ctg000004	1730159	1743785	
4	5742486	5744794	ctg000004	1743797	1746150	
4	5744795	5753182	ctg000004	1747191	1755397	
4	5753183	5771424	ctg000004	1760944	1778659	
4	5769070	5769661	ctg000004	1814256	1814831	
4	5771420	5772265	ctg000004	1780441	1781265	
4	5771420	5771969	ctg000004	1814910	1815445	
4	5773245	5773395	ctg000004	1815741	1815888	
4	5773387	5790124	ctg000004	1816751	1833074	
4	5790520	5790718	ctg000004	1833409	1833605	
4	5791884	5809769	ctg000004	1837821	1855241	
4	5810004	5822426	ctg000004	1855381	1867537	
4	5827299	5946327	ctg000004	1867530	1982952	
4	5845411	5845891	ctg000004	3036658	3036193	red
4	5934171	5934542	ctg000004	8134762	8135119	
4	5934212	5934844	ctg000004	2528892	2528280	red
4	5946841	5965692	ctg000004	1983229	2001550	
4	5970868	5981597	ctg000004	2001546	2011956	
4	5976747	5977268	ctg000004	3327888	3327401	red
4	5981675	5987002	ctg000004	2014747	2019908	
4	5991977	6002767	ctg000004	2019909	2030374	
4	6000484	6020206	ctg000004	2031107	2050278	
4	6021190	6056329	ctg000004	2051360	2085482	
4	6033543	6034591	ctg000004	2867056	2868081	
4	6054672	6055642	ctg000004	10483238	10484138	
4	6056467	6057520	ctg000004	2085631	2086649	
4	6057510	6062872	ctg000004	2086585	2091625	
4	6063277	6076822	ctg000004	2091624	2104806	
4	6076497	6098246	ctg000004	2104646	2125782	
4	6098483	6099700	ctg000004	2125851	2127023	
4	6099693	6102048	ctg000004	2128139	2130401	
4	6106850	6108279	ctg000004	2130796	2132267	
4	6108486	6109160	ctg000004	2132393	2133061	
4	6109897	6110310	ctg000004	2136748	2137140	
4	6111532	6113581	ctg000004	2137239	2139259	
4	6113712	6115342	ctg000004	7536551	7538116	
4	6115903	6116485	ctg000004	7538116	7538670	
4	6116485	6123687	ctg000004	2139526	2146605	
4	6125316	6125714	ctg000004	2147008	2147402	
4	6125731	6157521	ctg000004	2148979	2179863	
4	6159510	6178449	ctg000004	2179866	2198223	
4	6168539	6169226	ctg000004	1395136	1394504	red
4	6168971	6169229	ctg000004	2791350	2791606	
4	6179575	6180960	ctg000004	2198223	2199570	
4	6180956	6183610	ctg000004	2204673	2207260	
4	6183620	6185132	ctg000004	13529855	13531308	
4	6185141	6203665	ctg000004	2207257	2225288	
4	6197692	6198841	ctg000004	1778664	1779781	
4	6199346	6199939	ctg000004	1779781	1780352	
4	6204309	6216664	ctg000004	2225293	2237334	
4	6209999	6211601	ctg000004	3651040	3649478	red
4	6216656	6222348	ctg000004	2239913	2245494	
4	6222448	6230178	ctg000004	2245497	2253051	
4	6230273	6235084	ctg000004	2253384	2258098	
4	6235107	6255156	ctg000004	2258081	2277687	
4	6252424	6253057	ctg000004	3032013	3032607	
4	6255144	6273288	ctg000004	2280738	2298529	
4	6273280	6280046	ctg000004	2305494	2312017	
4	6280055	6289656	ctg000004	2312868	2322045	
4	6280280	6281097	ctg000004	2312301	2313083	
4	6289757	6321579	ctg000004	2322047	2353105	
4	6300782	6301530	ctg000004	2031103	2030375	red
4	6321578	6330902	ctg000004	2355896	2364976	
4	6330896	6339154	ctg000004	2368739	2376735	
4	6340320	6340854	ctg000004	2376743	2377262	
4	6340884	6341681	ctg000004	2384223	2384994	
4	6341679	6342508	ctg000004	2385187	2385970	
4	6342725	6350835	ctg000004	2385972	2393865	
4	6350835	6353308	ctg000004	2394709	2397119	
4	6353304	6365765	ctg000004	2397787	2409894	
4	6365765	6366071	ctg000004	2784224	2784525	
4	6366345	6367676	ctg000004	2489067	2487776	red
4	6366912	6367687	ctg000004	2785102	2785854	
4	6367674	6376614	ctg000004	2409892	2418577	
4	6376261	6376540	ctg000004	4720396	4720666	
4	6379047	6381993	ctg000004	2418569	2421493	
4	6381985	6387368	ctg000004	2429158	2434417	
4	6387403	6393541	ctg000004	2433765	2439742	
4	6393998	6395850	ctg000004	2439742	2441582	
4	6396019	6414054	ctg000004	2441612	2459220	
4	6414094	6414644	ctg000004	1467981	1467450	red
4	6414639	6422800	ctg000004	2459220	2467087	
4	6422868	6428629	ctg000004	2467074	2472646	
4	6429960	6443891	ctg000004	2472646	2486066	
4	6443883	6444979	ctg000004	2486561	2487732	
4	6445051	6459138	ctg000004	2489078	2502807	
4	6459244	6462418	ctg000004	2503057	2506154	
4	6462575	6463600	ctg000004	2506360	2507385	
4	6463780	6464855	ctg000004	2507679	2508728	
4	6465899	6466441	ctg000004	2509740	2510296	
4	6466863	6467412	ctg000004	2510560	2511097	
4	6473068	6480422	ctg000004	2511093	2518310	
4	6480701	6480883	ctg000004	2518532	2518712	
4	6481021	6481302	ctg000004	2524978	2525253	
4	6481421	6482945	ctg000004	2526729	2528277	
4	6483065	6483642	ctg000004	2529406	2529947	
4	6483723	6489996	ctg000004	2530211	2536275	
4	6489985	6490288	ctg000004	2537296	2537594	
4	6490535	6523108	ctg000004	2537810	2569592	
4	6523138	6528474	ctg000004	2569786	2574963	
4	6528473	6529314	ctg000004	2575190	2576008	
4	6537161	6549406	ctg000004	2576004	2587913	
4	6550313	6552629	ctg000004	2588079	2590299	
4	6552646	6553158	ctg000004	6454857	6455354	
4	6553320	6553608	ctg000004	6455558	6455843	
4	6553608	6556345	ctg000004	2590326	2592970	
4	6556586	6560406	ctg000004	2593992	2597765	
4	6561656	6561891	ctg000004	2597768	2597998	
4	6562362	6562831	ctg000004	2598016	2598491	
4	6563132	6563591	ctg000004	2598801	2599245	
4	6564144	6588724	ctg000004	2600563	2624342	
4	6593809	6625715	ctg000004	2624339	2655366	
4	6624863	6633029	ctg000004	2655364	2663272	
4	6625289	6626160	ctg000004	2394713	2393863	red
4	6633025	6633525	ctg000004	4166037	4166518	
4	6633030	6633526	ctg000004	1450783	1450288	red
4	6633031	6633520	ctg000004	2365247	2365721	
4	6633527	6643319	ctg000004	2663268	2672714	
4	6638805	6639203	ctg000004	4721408	4721021	red
4	6638887	6639502	ctg000004	4721032	4720432	red
4	6643310	6644860	ctg000004	2680699	2682306	
4	6645073	6666198	ctg000004	2682571	2702947	
4	6666291	6667117	ctg000004	2702947	2703742	
4	6667258	6677832	ctg000004	2703770	2714016	
4	6677819	6681450	ctg000004	2714613	2718158	
4	6678698	6680279	ctg000004	2722569	2724061	
4	6681457	6686545	ctg000004	2718523	2723454	
4	6687389	6689645	ctg000004	2723794	2726078	
4	6690193	6693858	ctg000004	2728275	2731862	
4	6693860	6694343	ctg000004	2732782	2733255	
4	6694380	6700208	ctg000004	2733412	2739096	
4	6701358	6701630	ctg000004	2739265	2739531	
4	6702040	6722294	ctg000004	2739616	2759345	
4	6731687	6735160	ctg000004	2759591	2762943	
4	6735354	6737035	ctg000004	2763892	2765528	
4	6737026	6748536	ctg000004	2767118	2778324	
4	6748536	6750111	ctg000004	2779495	2781071	
4	6750182	6753162	ctg000004	2781346	2784227	
4	6753170	6754304	ctg000004	2785849	2786937	
4	6754306	6756640	ctg000004	2787717	2789986	
4	6758037	6758533	ctg000004	2790324	2790798	
4	6758533	6797215	ctg000004	2791605	2829259	
4	6797224	6798197	ctg000004	2829593	2830631	
4	6798455	6799208	ctg000004	2830657	2831390	
4	6799208	6802079	ctg000004	2833343	2836157	
4	6803249	6807341	ctg000004	2836184	2840113	
4	6808847	6809015	ctg000004	1834488	1834651	
4	6809182	6809897	ctg000004	1837077	1837753	
4	6810929	6811761	ctg000004	2841224	2842026	
4	6811765	6814334	ctg000004	2842836	2845308	
4	6814350	6814913	ctg000004	2845652	2846201	
4	6815659	6817183	ctg000004	2846308	2847764	
4	6817481	6836917	ctg000004	2848039	2867059	
4	6836917	6837240	ctg000004	2868100	2868417	
4	6837050	6859741	ctg000004	2882132	2904219	
4	6859747	6860291	ctg000004	2904523	2905048	
4	6861216	6861500	ctg000004	2911033	2911333	
4	6861786	6875971	ctg000004	2911353	2925135	
4	6876079	6876401	ctg000004	2926194	2926499	
4	6876849	6877405	ctg000004	2926579	2927111	
4	6877622	6890558	ctg000004	2927107	2939731	
4	6890595	6891200	ctg000004	2939895	2940486	
4	6891361	6891750	ctg000004	2940488	2940868	
4	6891791	6908374	ctg000004	2945475	2961599	
4	6909163	6911516	ctg000004	2961599	2963927	
4	6912413	6930980	ctg000004	2964048	2981984	
4	6927139	6927205	ctg000004	4147118	4147052	red
4	6930980	6934008	ctg000004	2984074	2987022	
4	6934088	6934362	ctg000004	2987245	2987502	
4	6934368	6935217	ctg000004	2926049	2925231	red
4	6935215	6940916	ctg000004	2987500	2993044	
4	6941166	6942462	ctg000004	2993050	2994243	
4	6942516	6943642	ctg000004	2995697	2996764	
4	6943396	6943566	ctg000004	2383588	2383755	
4	6943763	6943897	ctg000004	3447905	3447772	red
4	6944555	6953468	ctg000004	2996839	3005534	
4	6954352	6967106	ctg000004	3005534	3017972	
4	6967628	6977662	ctg000004	3018410	3028141	
4	6978237	6978391	ctg000004	3028138	3028290	
4	6978409	6978538	ctg000004	3028435	3028559	
4	6978538	6978953	ctg000004	3028678	3029080	
4	6980361	6981997	ctg000004	3030385	3031990	
4	6982032	6984991	ctg000004	3032611	3035543	
4	6983621	6984214	ctg000004	3037463	3038014	
4	6985197	6992119	ctg000004	3039135	3045982	
4	6992293	6996129	ctg000004	3045982	3049685	
4	6996127	7006088	ctg000004	3049596	3059370	
4	6996895	6997648	ctg000004	2982443	2981698	red
4	7006558	7011581	ctg000004	3059508	3064478	
4	7012930	7017076	ctg000004	3064586	3068638	
4	7017226	7034251	ctg000004	3068653	3085298	
4	7032555	7033176	ctg000004	1835685	1836302	
4	7033327	7034247	ctg000004	1836569	1837453	
4	7033414	7034251	ctg000004	1834490	1835290	
4	7034792	7035032	ctg000004	1835290	1835522	
4	7034792	7069474	ctg000004	3085298	3119088	
4	7058605	7059527	ctg000004	13082941	13082055	red
4	7059920	7060699	ctg000004	10563565	10562811	red
4	7061036	7062442	ctg000004	6671574	6672906	
4	7069473	7080819	ctg000004	3119585	3130804	
4	7081217	7081548	ctg000004	3130801	3131114	
4	7081543	7083624	ctg000004	3135966	3137985	
4	7084027	7084539	ctg000004	1426919	1426430	red
4	7084069	7084704	ctg000004	8490267	8490870	
4	7084085	7084555	ctg000004	1453666	1453222	red
4	7084545	7084709	ctg000004	1426239	1426078	red
4	7084545	7084701	ctg000004	1453070	1452915	red
4	7085187	7099847	ctg000004	3139194	3153513	
4	7100638	7101221	ctg000004	3153505	3154075	
4	7102656	7112813	ctg000004	3154077	3164017	
4	7112828	7118625	ctg000004	3164856	3170487	
4	7118745	7128245	ctg000004	3170487	3179726	
4	7128276	7136605	ctg000004	3179979	3188104	
4	7136502	7140224	ctg000004	3188100	3191725	
4	7140796	7153961	ctg000004	3191746	3204641	
4	7153959	7154434	ctg000004	3205672	3206145	
4	7155507	7262962	ctg000004	3206562	3311406	
4	7248853	7249301	ctg000004	8111762	8111325	red
4	7262925	7275395	ctg000004	3311405	3323617	
4	7275398	7275815	ctg000004	3323981	3324393	
4	7278077	7279795	ctg000004	3324501	3326233	
4	7279795	7280770	ctg000004	3326453	3327401	
4	7280763	7280975	ctg000004	3327925	3328142	
4	7281105	7298994	ctg000004	3328142	3345701	
4	7299366	7299852	ctg000004	3345693	3346198	
4	7300020	7300395	ctg000004	3346247	3346616	
4	7301666	7303174	ctg000004	3346598	3348072	
4	7303268	7303682	ctg000004	3348208	3348608	
4	7303682	7304064	ctg000004	4988224	4987850	red
4	7303683	7304046	ctg000004	4983587	4983238	red
4	7304051	7304222	ctg000004	3348604	3348776	
4	7304244	7309758	ctg000004	3349027	3354444	
4	7309897	7310356	ctg000004	3354614	3355058	
4	7310379	7311228	ctg000004	3355458	3356269	
4	7314938	7319258	ctg000004	3355652	3359873	
4	7319253	7329838	ctg000004	3364355	3374664	
4	7330186	7330556	ctg000004	3374747	3375114	
4	7331080	7345086	ctg000004	3375112	3388737	
4	7345109	7346924	ctg000004	3389081	3390836	
4	7346924	7347666	ctg000004	1790010	1790730	
4	7346926	7348095	ctg000004	1451929	1450784	red
4	7348635	7353292	ctg000004	3390837	3395295	
4	7353528	7359459	ctg000004	3395498	3401248	
4	7359462	7364591	ctg000004	4374365	4379279	
4	7364591	7377791	ctg000004	3401244	3414111	
4	7377796	7381326	ctg000004	3414994	3418442	
4	7382875	7383415	ctg000004	3418476	3419058	
4	7383415	7384282	ctg000004	8252481	8253323	
4	7384281	7384947	ctg000004	3419058	3419726	
4	7384954	7385115	ctg000004	3419884	3420043	
4	7385612	7398347	ctg000004	3420465	3432799	
4	7398481	7403095	ctg000004	3432910	3437428	
4	7403088	7403998	ctg000004	3437792	3438690	
4	7404777	7405717	ctg000004	3438685	3439649	
4	7405845	7407593	ctg000004	3439733	3441432	
4	7407995	7408406	ctg000004	3441448	3441854	
4	7409582	7413440	ctg000004	3443333	3447078	
4	7413915	7415297	ctg000004	3448645	3450039	
4	7417153	7418686	ctg000004	3450466	3451944	
4	7418686	7419306	ctg000004	3452118	3452747	
4	7419602	7422240	ctg000004	3452998	3455502	
4	7422543	7426140	ctg000004	3456228	3459674	
4	7426334	7491160	ctg000004	3459678	3522892	
4	7491232	7513179	ctg000004	3529997	3551313	
4	7513295	7524720	ctg000004	3551314	3562357	
4	7526691	7529819	ctg000004	3562349	3565382	
4	7529976	7605298	ctg000004	3565382	3638586	
4	7581164	7581295	ctg000004	13067698	13067828	
4	7605320	7609805	ctg000004	3638705	3643083	
4	7607112	7607428	ctg000004	3645831	3646150	
4	7608987	7609618	ctg000004	3651959	3652527	
4	7611020	7611296	ctg000004	3652919	3653204	
4	7611849	7612266	ctg000004	3661753	3662151	
4	7612303	7623833	ctg000004	3662441	3673652	
4	7612900	7613151	ctg000004	3660136	3660375	
4	7624077	7629948	ctg000004	3673652	3679475	
4	7629960	7630123	ctg000004	3138851	3138696	red
4	7630505	7631184	ctg000004	3679482	3680147	
4	7631357	7639369	ctg000004	3680310	3688117	
4	7640448	7643920	ctg000004	3688119	3691499	
4	7643916	7652429	ctg000004	3691752	3700032	
4	7653320	7658928	ctg000004	3700471	3705911	
4	7658928	7666748	ctg000004	3706932	3714511	
4	7667465	7669281	ctg000004	3714655	3716424	
4	7669557	7689362	ctg000004	3716908	3736083	
4	7689881	7703522	ctg000004	3736083	3749302	
4	7693525	7704939	ctg000004	3742754	3753863	
4	7704704	7713358	ctg000004	3753858	3762314	
4	7713350	7756299	ctg000004	3767511	3809445	
4	7716629	7716814	ctg000004	2366159	2366343	
4	7735560	7735805	ctg000004	7757273	7757031	red
4	7756306	7756575	ctg000004	3810675	3810938	
4	7756848	7759878	ctg000004	3811209	3814130	
4	7760017	7762465	ctg000004	3814261	3816670	
4	7762463	7762651	ctg000004	3816921	3817109	
4	7762878	7763522	ctg000004	3817238	3817868	
4	7763754	7812745	ctg000004	3817964	3865676	
4	7814120	7816821	ctg000004	3865663	3868346	
4	7816826	7817796	ctg000004	3131114	3132057	
4	7821794	7824086	ctg000004	3868352	3870602	
4	7824101	7838196	ctg000004	3871220	3884919	
4	7838343	7838943	ctg000004	3656643	3657240	
4	7838942	7840836	ctg000004	3885206	3887008	
4	7841005	7847211	ctg000004	3887247	3893328	
4	7847255	7847516	ctg000004	3893326	3893591	
4	7847699	7848236	ctg000004	3893648	3894197	
4	7848950	7849787	ctg000004	3894450	3895271	
4	7849784	7852872	ctg000004	3895715	3898708	
4	7853532	7856314	ctg000004	3898708	3901427	
4	7856314	7899685	ctg000004	3903982	3946021	
4	7899683	7905764	ctg000004	3950001	3955876	
4	7906370	7944908	ctg000004	3955880	3993553	
4	7945057	7948405	ctg000004	3993569	3996818	
4	7948433	7951449	ctg000004	3997229	4000195	
4	7951445	7954729	ctg000004	4000561	4003774	
4	7954865	7955446	ctg000004	4003779	4004386	
4	7955896	7956841	ctg000004	4008489	4009447	
4	7956841	7956971	ctg000004	4011407	4011533	
4	7957122	8007017	ctg000004	4013901	4062765	
4	8006634	8006833	ctg000004	4062775	4062971	
4	8006741	8007092	ctg000004	4062969	4063315	
4	8007128	8007465	ctg000004	4097807	4097460	red
4	8007690	8008046	ctg000004	4105498	4105179	red
4	8008044	8013300	ctg000004	4064839	4069983	
4	8008051	8008525	ctg000004	4104546	4104083	red
4	8013286	8024717	ctg000004	4075596	4086841	
4	8024864	8035674	ctg000004	4086844	4097456	
4	8026513	8026759	ctg000004	4102839	4103082	
4	8027255	8028610	ctg000004	4103105	4104421	
4	8035695	8036255	ctg000004	4063710	4063156	red
4	8036314	8037605	ctg000004	4106814	4108092	
4	8040065	8040356	ctg000004	9741463	9741738	
4	8040065	8040359	ctg000004	9744859	9745151	
4	8040721	8052537	ctg000004	4108159	4119746	
4	8043755	8044987	ctg000004	4105609	4106812	
4	8052534	8063227	ctg000004	4120257	4130764	
4	8063316	8063469	ctg000004	4130765	4130901	
4	8066066	8075595	ctg000004	4130901	4140190	
4	8075582	8094326	ctg000004	4147750	4166025	
4	8094323	8097074	ctg000004	4166520	4169172	
4	8097793	8105950	ctg000004	4169177	4177234	
4	8106202	8106470	ctg000004	4177475	4177730	
4	8106966	8107297	ctg000004	4178395	4178711	
4	8107297	8110092	ctg000004	4179662	4182404	
4	8110319	8111812	ctg000004	4183331	4184823	
4	8111815	8118275	ctg000004	4185062	4191410	
4	8118363	8130295	ctg000004	4191410	4203126	
4	8131454	8138336	ctg000004	4203122	4209848	
4	8138554	8139345	ctg000004	4209845	4210617	
4	8139339	8156975	ctg000004	4211837	4228995	
